Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2020-06-10,188.28004455566406,189.8869942338778,182.70357115121254,182.81836265373434,43872300
2020-06-11,178.1697235107422,187.2470247261597,177.97842378371163,184.73140485500232,52854700
2020-06-12,179.57577514648438,183.38269320838114,177.12708934369635,182.25400015772934,43373600
2020-06-15,180.72360229492188,182.52185174111463,176.00798473503326,176.55320425253194,32770200
2020-06-16,185.15223693847656,187.07482290269252,183.13399383176537,184.5018004790166,42556700
2020-06-17,185.7931365966797,187.78268588307571,185.26705139675198,186.5487756327695,25687800
2020-06-18,187.78265380859375,187.94525927984577,185.56353646984135,185.56353646984135,23061600
2020-06-19,186.66355895996094,190.623523317294,185.91747977634992,189.9539669467757,44441100
2020-06-22,191.84783935546875,192.02956458436313,186.74004831221418,187.2756933126498,32818900
2020-06-23,193.12957763671875,195.08085808140584,192.67044080660077,193.3017430015885,30917400
2020-06-24,189.23660278320312,194.41134364962414,188.01226682968291,192.83310241750013,36740600
2020-06-25,191.62782287597656,191.88608548875828,186.96960894574713,189.1982861262588,27803900
2020-06-26,187.79225158691406,191.19743648447002,186.40531026788494,191.04439085879164,54675800
2020-06-29,189.8105010986328,189.89658379255488,185.1331516574825,187.26617222432603,26701600
2020-06-30,194.6600341796875,195.5113305105075,189.1409624439745,189.27487373437643,34310300
2020-07-01,195.79827880859375,197.37653458503448,192.99570171336885,194.30612032558463,32061200
2020-07-02,197.29042053222656,198.97389321742278,196.08521907415263,196.73564108780818,29315800
2020-07-06,201.53732299804688,201.94863125270484,199.04082302817392,199.7486480317631,31897600
2020-07-07,199.1938934326172,205.33470702734704,198.94520523051517,201.29821975991723,33600700
2020-07-08,203.57470703125,203.98600070340453,199.614742949089,200.93473584155373,33600000
2020-07-09,204.9999237060547,206.97033863660073,202.27385514588218,206.92251005576313,33121700
2020-07-10,204.37814331054688,204.77031716710385,201.9007779936779,204.33031473861024,26177600
2020-07-13,198.06520080566406,206.41555718586292,197.51998126087832,205.1529527212435,38135600
2020-07-14,199.28953552246094,199.76779213317457,193.24436495732866,197.16607500327376,37591800
2020-07-15,198.99301147460938,202.1399482620508,196.11391182662243,200.44691571125904,32179400
2020-07-16,195.05218505859375,196.754777518485,193.51219810383432,196.46782061727353,29940700
2020-07-17,194.05738830566406,196.1234455721797,192.6321784889967,195.57824067810387,31635300
2020-07-20,202.39820861816406,203.06776497107404,194.1817487456313,196.08521535876397,36884800
2020-07-21,199.6721649169922,204.63647161591462,198.9834741266656,204.36864904136937,37990400
2020-07-22,202.54165649414062,203.06774163784718,199.32777177422597,200.1025450789428,49605700
2020-07-23,193.732177734375,201.7477630468443,193.35913816897454,198.17997288593918,67457000
2020-07-24,192.546142578125,194.03830108674305,188.92094876491274,191.70440614957712,39827000
2020-07-27,194.9852294921875,195.1000064103244,192.12524965499563,192.7087233142477,30160900
2020-07-28,193.2347869873047,195.79823517500836,192.96696447799928,194.75563936412433,23251400
2020-07-29,195.18609619140625,195.75043551973067,193.225241062325,193.69393782047123,19632600
2020-07-30,195.0330352783203,195.56869492931756,190.89134597384654,192.25915284158472,25079600
2020-07-31,196.09475708007812,196.18085435659265,190.35567813755742,195.5112834704459,51044000
2020-08-03,207.1233673095703,208.17553769511278,201.28864539449287,202.3216814288709,78983000
2020-08-04,204.0147247314453,205.43037498921518,201.16431905282928,204.85646114468844,49280100
2020-08-05,203.67994689941406,205.65036198599577,202.3695283330482,205.55470481674556,28806400
2020-08-06,206.94163513183594,206.96075488712705,202.3503688866513,203.10600788717565,32656800
2020-08-07,203.2399139404297,206.3198875103791,201.7573156103233,205.50686007435684,27820400
2020-08-10,199.1938934326172,202.66604135956476,197.37652401250227,202.46516714596478,36716500
2020-08-11,194.5356903076172,198.61999181434214,194.3061218487257,198.15130961255414,36446500
2020-08-12,200.0929718017578,201.1355675470428,195.8460514282238,196.36256206503387,28013100
2020-08-13,199.62432861328125,202.15909768935222,199.09824336389028,200.33215373021045,22588900
2020-08-14,199.8155975341797,200.47559396384904,198.4860447973214,199.6816862727419,17958900
2020-08-17,201.13560485839844,202.00603541795837,199.834746255779,200.48518285470567,20184800
2020-08-18,202.29295349121094,203.12511518778095,200.1121048693349,201.37469452636418,21336200
2020-08-19,201.065673828125,203.36686345626708,200.63420534488392,202.7819794050471,27627600
2020-08-20,205.74472045898438,206.1474253015865,200.3081831380877,200.9122330867349,26981500
2020-08-21,204.24903869628906,207.34604136792154,204.08604009573133,205.05444870981586,36249300
2020-08-24,204.89138793945312,206.64604005613015,203.68325865522533,205.94608702842203,25460100
2020-08-25,207.5569305419922,207.6911655095596,204.32569370307428,204.32569370307428,23043700
2020-08-26,212.04421997070312,212.9455181391844,208.41027833727762,208.90887161504648,39600800
2020-08-27,217.2506561279297,221.632480502061,210.3662822988915,213.7125881385627,57602200
2020-08-28,219.48475646972656,221.1435205467787,217.25069122014523,218.78480329602883,26292900
2020-08-31,216.243896484375,219.2833713197023,215.07412829784337,217.65337102666288,28774200
2020-09-01,217.91221618652344,218.08479770691542,215.18914138829373,216.22467440218188,25725500
2020-09-02,222.11187744140625,223.27206250514445,217.9889403085082,218.58340731956525,34080800
2020-09-03,208.35279846191406,219.86828824502035,206.1091501483242,219.82994165979974,58400300
2020-09-04,205.42837524414062,209.36914886204934,196.7414180531124,206.24338281843615,59664100
2020-09-08,194.31553649902344,201.38207419424222,193.87447042884173,197.9974220959248,52924300
2020-09-09,202.59019470214844,205.99402750209978,198.18919001038276,199.0521415736101,45679000
2020-09-10,196.91395568847656,205.8981590864597,195.705841025255,204.61332200974817,35461500
2020-09-11,195.62911987304688,200.03972199442825,192.9540037906894,198.6685942420134,33620100
2020-09-14,196.95236206054688,200.58630450049418,195.62917810417005,195.83053790947318,30375800
2020-09-15,200.18357849121094,201.14240395179937,198.40974553691618,199.83840074017849,21823900
2020-09-16,196.60716247558594,201.97657624532405,196.2140405277088,201.94781265211503,26328100
2020-09-17,194.5552978515625,195.916828390825,191.72676537623815,191.81305616529662,34011300
2020-09-18,192.13900756835938,195.26477288164634,188.16947128170096,194.44978012828847,55225300
2020-09-21,194.20050048828125,194.363513689872,188.29414682687468,189.07079310162283,39839700
2020-09-22,198.87957763671875,199.53158656551454,193.75945312781633,196.6167489376903,33517100
2020-09-23,192.3307647705078,199.53155218776047,191.79382493960753,199.33977542199915,30803800
2020-09-24,194.82373046875,197.10573954514186,190.9980119519485,191.62125722458802,31202500
2020-09-25,199.26307678222656,200.4328301641657,194.20046584197692,195.16888873864514,29437300
2020-09-28,200.81639099121094,203.81751912826357,199.4932072780414,202.19710188660275,32004900
2020-09-29,198.7261505126953,201.4204622220947,198.29468200146903,200.73010675192674,24221900
2020-09-30,201.6697540283203,203.25181013232546,198.03579746308637,199.17680206329678,33829100
2020-10-01,203.71206665039062,205.17906845521924,202.6190061952141,204.69965571820293,27158400
2020-10-02,197.70022583007812,202.3025910082213,197.07698049680502,199.4356975884024,33154800
2020-10-05,201.7176971435547,201.74646073579936,198.45768192751362,198.68780529598595,21331600
2020-10-06,197.43174743652344,201.52592148106075,196.386631231085,200.22193294397314,28554300
2020-10-07,201.19032287597656,201.458792800773,198.20837548293932,198.5343725872616,25681100
2020-10-08,201.90945434570312,202.4943384245125,199.7425142102119,201.84232954510335,19925800
2020-10-09,206.92408752441406,206.97203171595046,202.5326658550179,202.5326658550179,26458000
2020-10-12,212.283935546875,214.64265244429112,207.882930516998,209.78140069312866,40461400
2020-10-13,213.68380737304688,215.9370526847845,211.3538542814934,213.5495724159974,28950800
2020-10-14,211.76620483398438,214.9878591649075,210.1074407817,213.81809086060994,23421700
2020-10-15,210.6156005859375,211.2867754707797,207.1158789362711,208.1610097896488,22733100
2020-10-16,210.6156005859375,213.1373015554528,210.28960344623061,211.08541569006942,26057900
2020-10-19,205.3995819091797,213.14689303076904,204.92016920089208,211.34429656584294,27625800
2020-10-20,205.81187438964844,208.4198807511348,204.3161090474314,206.9145324215244,22753500
2020-10-21,205.95570373535156,207.98840894984195,204.3448694172439,204.3448694172439,22724900
2020-10-22,206.04197692871094,207.16380082194547,202.98332175024004,205.1214981639855,22351500
2020-10-23,207.3268280029297,207.37477220269963,204.38324140765587,206.17624036102944,18879600
2020-10-26,201.43002319335938,207.4322643762984,199.531553173154,205.0447987142182,37111600
2020-10-27,204.46951293945312,205.83104322774932,201.6697445765535,202.87785929223526,36700300
2020-10-28,194.33474731445312,200.24111596647438,193.77864139359238,199.11929187560776,51195600
2020-10-29,196.29074096679688,198.82203948797712,194.9963207988178,195.66751029659352,31432600
2020-10-30,194.13339233398438,195.87844706580935,191.40073391687426,195.12098138875402,36953700
2020-11-02,193.99916076660156,196.8276930012866,191.8801500222791,195.87845051085,30842200
2020-11-03,197.9302978515625,199.55071493466912,194.75658847838346,195.49488804919505,27512000
2020-11-04,207.48023986816406,209.33078060637555,203.67370163686078,205.2078282188854,42311800
2020-11-05,214.0961151123047,214.89194194247165,212.04422936084907,212.89758337359194,36080100
2020-11-06,214.50839233398438,215.12203992659627,209.05267416206104,213.1085009908786,25231900
2020-11-09,209.3978729248047,218.72723972094147,208.9088772508579,215.19876936588372,44395000
2020-11-10,202.3217315673828,207.58568799886555,201.08485330495418,205.66803730141643,44045100
2020-11-11,207.63363647460938,209.06227691014422,203.46274026943215,203.64491943032922,29440800
2020-11-12,206.56932067871094,210.0882077008986,205.62967600078795,208.26644552097468,21593900
2020-11-13,207.5952911376953,208.46782580105932,205.34206012776832,207.451473173631,18621100
2020-11-16,208.28564453125,208.77465486518045,205.68723580318886,206.0228159261353,24953300
2020-11-17,205.62966918945312,208.71707302893205,205.26531091333237,207.20214201145694,24154100
2020-11-18,202.91873168945312,206.85059099540263,202.77452254000343,205.38935669345682,28372800
2020-11-19,204.20697021484375,204.79338570087546,201.81323854192968,203.2071873326499,24792700
2020-11-20,202.25543212890625,205.04329999527926,201.88051176523788,203.99544752615736,22843100
2020-11-23,201.9862518310547,204.08195669194225,200.11165008190773,202.79377032779195,25683500
2020-11-24,205.59121704101562,205.9661373109784,200.78453939081777,201.48631022047815,33979700
2020-11-25,205.60084533691406,206.96594016357292,204.24537325454432,206.79290679217922,21012900
2020-11-27,206.90826416015625,207.90806143290217,205.76427241000349,206.54296659445313,14512200
2020-11-30,205.79310607910156,206.4564152798646,202.6879817235007,205.82194497179492,33064800
2020-12-01,207.8503875732422,208.91747073268834,205.10096702441447,206.21610523136007,30904500
2020-12-02,207.04287719726562,207.13901664044988,204.57225193068112,206.57183206459354,23724500
2020-12-03,205.9565887451172,208.01384678706904,205.38938947020824,206.31227829998286,25120900
2020-12-04,206.07188415527344,207.0524505000857,204.93750060562468,205.93729776824554,24666000
2020-12-07,206.004638671875,207.2063084017163,204.754913887896,206.08154729484323,24620000
2020-12-08,207.65811157226562,208.5617694437516,204.6587489935617,205.69699327130186,23284100
2020-12-09,203.6108856201172,206.90825972929352,203.04370112937298,206.84097386421712,32440600
2020-12-10,202.3804168701172,204.84143417289167,202.22659962148873,203.58208662098912,26733300
2020-12-11,205.01446533203125,205.0721578012506,201.02492767033132,201.92858566010742,30979400
2020-12-14,205.91807556152344,207.85036943964792,204.64912024059765,204.86061523888804,28798400
2020-12-15,205.85079956054688,207.09091604736759,204.03387583824556,206.8505821440536,27000600
2020-12-16,210.8017120361328,211.59962250655175,206.418023156238,206.44686205659363,35023300
2020-12-17,210.93629455566406,212.3494593222077,209.49429088929872,211.36889272180971,32515800
2020-12-18,210.13836669921875,211.1958418345156,207.66774158321599,210.13836669921875,63354900
2020-12-21,213.98370361328125,215.33919043070517,208.87901354427856,209.1385782828704,37181900
2020-12-22,215.28152465820312,216.9061843808769,213.27233651295927,214.07985500164784,22612200
2020-12-23,212.47439575195312,214.9161816910204,212.26290074910276,214.48358361021448,18699600
2020-12-24,214.13751220703125,214.96426143799516,212.64743904242195,212.85893405514418,10550600
2020-12-28,216.2620849609375,217.29070652946282,214.3970913608019,215.77179436717526,17933500
2020-12-29,215.48341369628906,218.39625999669985,214.93545991809128,217.5599025447463,17403200
2020-12-30,213.10888671875,216.90617439367813,212.90701444028235,216.52163131999487,20272300
2020-12-31,213.82028198242188,214.3778584417663,211.18621691630892,213.12811911349903,20942100
2021-01-04,209.2731475830078,214.3778372347253,206.50449638120156,213.92600833251893,37130100
2021-01-05,209.47500610351562,210.07104410686514,207.36007087143997,208.85975195111516,23823000
2021-01-06,204.0435028076172,208.1195714660329,203.7454910869233,203.96659419117705,35930700
2021-01-07,209.84994506835938,210.8593503984707,205.44704085761094,205.76426870218953,27694500
2021-01-08,211.1285400390625,212.05142875790764,208.63868411663802,210.22488214133165,22956200
2021-01-11,209.0808868408203,210.44598164507218,208.3502623900818,210.0229916301851,23031300
2021-01-12,206.61990356445312,208.7060152308151,205.07216695525017,208.12920786343435,23249300
2021-01-13,207.97535705566406,208.37911628016133,205.65853455119372,205.74506591051468,20087100
2021-01-14,204.78375244140625,209.05208566159163,204.51457959588285,207.56201226534566,29480800
2021-01-15,204.42799377441406,206.21607843985944,203.8319704422043,205.26436565698458,31746500
2021-01-19,208.07151794433594,208.59063280969372,204.40883098056443,205.4855223569034,30480900
2021-01-20,215.66603088378906,217.0599646081616,208.88861178460542,209.28276291190494,37777300
2021-01-21,216.27171325683594,217.55029161428877,213.82030406529316,216.012148486978,30709400
2021-01-22,217.21377563476562,221.17448827697592,217.06958116245943,218.30008955552947,30172700
2021-01-25,220.65536499023438,220.89569889665592,215.55067516485178,220.26121386318684,33152100
2021-01-26,223.3470916748047,225.1255536536203,221.18408667197366,222.89526278959687,49169600
2021-01-27,223.89505004882812,231.14352851501565,221.24176913669046,228.79786735977868,69870600
2021-01-28,229.69190979003906,233.25847135017926,226.00038457564827,226.50028319910243,49111200
2021-01-29,222.99143981933594,228.81713192909436,222.4050244440305,226.865621593154,42503100
2021-02-01,230.3840789794922,233.1238914058092,223.44323452371898,225.97155193690466,33314200
2021-02-02,230.24951171875,232.94125465334326,229.46122406057862,231.9703108623903,25916300
2021-02-03,233.60459899902344,235.61378729705788,230.00919783241957,230.307224251717,27158100
2021-02-04,232.65283203125,233.83528542530067,231.07624217466682,233.2777089960579,25296100
2021-02-05,232.8354949951172,233.8737392729773,231.1243186859083,232.8643338915451,18054800
2021-02-08,233.09506225585938,234.258270207897,231.4992415150819,233.74876347372876,22211900
2021-02-09,234.34478759765625,235.29650047098852,232.04719605846225,232.51824112301904,23565000
2021-02-10,233.43153381347656,236.4116655813092,231.57614834749486,235.52723852750492,22186700
2021-02-11,235.03697204589844,235.67144246357017,232.78743534550657,235.3157529463643,15751100
2021-02-12,235.5176544189453,235.81566615917376,233.34502620134742,234.49862618593036,16561100
2021-02-16,234.2775115966797,236.61356501974242,233.52767090997287,235.55608986217183,26728500
2021-02-17,235.2988739013672,235.40486497453526,232.15770663695596,232.5238602901919,21653500
2021-02-18,234.90380859375,235.0387049829985,232.08061462497622,232.98635382533212,16925600
2021-02-19,232.1865997314453,234.97125810430992,231.4253871453351,234.86526703672254,25262600
2021-02-22,225.96206665039062,229.2574053237831,223.92897590919952,228.76600020057145,36446900
2021-02-23,224.7672576904297,226.27039297069203,220.3927335259712,221.93441903027252,30228700
2021-02-24,226.0006103515625,226.62691184556778,220.65290597795175,221.6260859908562,26339700
2021-02-25,220.64329528808594,226.03916586725174,219.57375431876594,223.6206609287914,39542200
2021-02-26,223.90968322753906,226.79068741105286,221.17319091489034,223.0906601042904,37819200
2021-03-01,228.30345153808594,228.81413166545013,224.65159020927348,227.30135169007278,25324000
2021-03-02,225.34542846679688,228.65041253400463,224.94073924067865,228.37097480715258,22812500
2021-03-03,219.265380859375,225.06595452670567,218.97631299108363,223.69771563290254,34029500
2021-03-04,218.46563720703125,224.01569334198643,216.08566807744373,218.47528211448403,44727800
2021-03-05,223.15814208984375,224.7672685097658,218.20549664982508,221.15395671882018,41872800
2021-03-08,219.10157775878906,224.86360116532182,218.85106011593194,222.93650165921431,35267400
2021-03-09,225.25863647460938,226.80032179889255,223.22554612072886,224.39144766882563,33080500
2021-03-10,223.9482421875,228.36130202469465,223.58208855958944,228.36130202469465,29746800
2021-03-11,228.486572265625,230.45220741847595,225.7693547309097,226.39567093202942,29907600
2021-03-12,227.15689086914062,227.22434641996819,224.7287409836298,225.48030873585378,22653700
2021-03-15,226.25112915039062,226.61728278402174,223.3604797125114,226.3956704438466,26034900
2021-03-16,229.0454559326172,231.30978940308722,227.3399684725268,227.6675719138128,28092200
2021-03-17,228.39984130859375,229.8548109365538,224.72871887180514,227.54228256273657,29562100
2021-03-18,222.3102264404297,225.65374565437574,221.93444258048842,224.0831546666858,34833000
2021-03-19,221.95370483398438,223.99642572837095,220.99015502303175,222.59928144301026,46430700
2021-03-22,227.3881378173828,228.26495702010288,221.75136522898913,221.87663141620806,30127000
2021-03-23,228.92015075683594,232.26366955659853,228.42874567858755,228.83343480819252,31638400
2021-03-24,226.87744140625,229.3248514186312,226.7425450229314,229.18032483029094,25620100
2021-03-25,223.8711700439453,228.3035052631716,223.12924724060233,226.72328408722728,34061900
2021-03-26,227.86024475097656,228.0818717832289,223.10995145759244,223.10995145759244,25479900
2021-03-29,226.66546630859375,228.16860168438848,223.42793830588067,227.96624975182988,25227500
2021-03-30,223.39903259277344,225.32613224092293,222.67637022471735,225.01778923996932,24792000
2021-03-31,227.17611694335938,230.38473920948553,223.91931425170065,224.4203642125562,43623500
2021-04-01,233.5162811279297,233.98841108228743,229.37301438067678,229.77770349981284,30338000
2021-04-05,239.99134826660156,240.8489069737812,233.85352623404805,233.9113368678305,36910600
2021-04-06,238.82545471191406,240.30931493909185,237.88118002189182,238.58456726121224,22931900
2021-04-07,240.7910919189453,241.78354704819517,238.17988016425605,238.7772763423201,22719800
2021-04-08,244.0189666748047,244.87652533779865,242.8145295243861,243.5564669257725,23625200
2021-04-09,246.52420043945312,246.65909681143572,243.23849238300303,243.65281170316325,24326800
2021-04-12,246.58200073242188,248.27785756922387,245.33901341884757,245.42574406353037,27148700
2021-04-13,249.06796264648438,249.74245922592584,247.46846655097832,247.88281528674034,23837500
2021-04-14,246.27371215820312,249.39560438328456,245.859392763928,248.09483555963993,23070900
2021-04-15,250.04115295410156,250.4554722774702,248.3356805313863,248.52837283273723,25627500
2021-04-16,251.23593139648438,251.4864637201999,248.2104007251918,250.01223390218613,24878600
2021-04-19,249.30885314941406,251.94899946253807,248.42240384546088,250.70601205036382,23209300
2021-04-20,248.84637451171875,250.71566342921685,247.47812089177063,248.4224102579436,19722900
2021-04-21,251.08177185058594,251.17813270314747,247.87316423723325,249.5015656083509,24030400
2021-04-22,247.79611206054688,252.23806247127882,246.32186735766558,250.7252822460007,25606200
2021-04-23,251.63104248046875,251.97793572411658,247.8924642828433,248.4802449938102,21462600
2021-04-26,252.0164794921875,252.87405306842194,250.68680525189995,252.12248527816766,19763300
2021-04-27,252.42111206054688,253.59664385201205,250.638539262928,252.04531356904113,31014200
2021-04-28,245.28121948242188,247.18905855365446,243.72990381278854,246.7458045014703,46903100
2021-04-29,243.30593872070312,246.765093449427,239.92388443782954,246.1484222060443,40589000
2021-04-30,242.98800659179688,243.8552103228852,240.5020607894492,240.6369571872712,30945100
2021-05-03,242.6796417236328,245.07888590495,241.96660961246243,244.1635018762169,19626600
2021-05-04,238.7579803466797,242.0533333507918,236.8019755773851,241.82207612341142,32756100
2021-05-05,237.48614501953125,240.40570004020393,236.85984346559866,239.98173573180443,21901300
2021-05-06,240.62728881835938,240.75255499791135,235.77100426763195,237.46684663242817,26491100
2021-05-07,243.25779724121094,245.0307254048169,242.01480972352581,242.95908444287628,27032900
2021-05-10,238.17025756835938,242.55441256020535,238.11244692669274,241.72575905690567,29299900
2021-05-11,237.25486755371094,237.61139098411766,233.7282863940429,235.6361109168277,33641600
2021-05-12,230.28839111328125,235.4722934925469,229.3922968996712,233.34284206791918,36684400
2021-05-13,234.17149353027344,236.64782343406685,232.62017785153265,232.9863314597455,29624300
2021-05-14,239.10487365722656,240.09732876118926,236.54184239891873,236.62855835108564,23901100
2021-05-17,236.2431640625,237.6017729882981,234.64368235753875,237.56323746036142,24970200
2021-05-18,234.21966552734375,237.42828782946611,234.04621893400108,237.29339145802263,20168000
2021-05-19,234.7991180419922,234.9053538383617,230.4338274230199,231.11951914240865,25739800
2021-05-20,238.04412841796875,239.46381831338093,235.51380358455043,235.6103869428777,21800700
2021-05-21,236.77896118164062,239.83081250942357,236.36368516969955,239.09682910535156,21863100
2021-05-24,242.19699096679688,242.56399008801017,239.0389034036192,239.30931915507537,21411500
2021-05-25,243.10479736328125,244.0995440791207,242.23560606830273,243.15308904334714,17704300
2021-05-26,242.8826904296875,244.28306083094176,242.16801182939886,242.82473156759428,17771600
2021-05-27,240.77728271484375,242.87301199859237,240.7193385919879,242.57362420613572,24426200
2021-05-28,241.13462829589844,243.45249649735703,241.01874004361903,242.4094580171836,18270200
2021-06-01,238.9326629638672,242.6895260844274,238.5077344602041,242.63158195831664,23213300
2021-06-02,238.83609008789062,240.73866745632938,237.42605251919264,239.6376848701333,19406700
2021-06-03,237.30052185058594,237.9089499261885,234.6832657769733,236.8272869148477,25307700
2021-06-04,242.2066192626953,243.03718605552368,239.0388795729667,239.28032323673594,25281100
2021-06-07,245.12327575683594,245.39369149557498,241.2601769330751,241.42435686469864,23079200
2021-06-08,243.92575073242188,247.24801843527007,243.86779186514087,246.4271039524945,22455000
2021-06-09,244.91078186035156,246.7843869772613,244.54379752633864,245.12325345525173,17937600
2021-06-10,248.4358673095703,248.6483389164334,244.98805939193187,245.58683497315405,24563600
2021-06-11,249.06369018554688,249.64313151699406,247.827470083501,249.16024409204843,18999700
2021-06-14,250.99517822265625,251.05312234156568,248.01090873330963,249.0732667018195,19150500
2021-06-15,249.5175323486328,251.09174979380785,248.86081263932797,250.87927818513813,18038900
2021-06-16,248.5710906982422,251.661551976009,245.7123911746522,250.5219449324532,27220000
2021-06-17,251.9705810546875,252.79149533913872,247.24795870273104,247.30590281945928,27565500
2021-06-18,250.5509490966797,253.32271805483876,249.89422930673348,250.74411584577345,37202200
2021-06-21,253.64141845703125,254.50094262852164,249.09262779573734,250.9275938620824,26696100
2021-06-22,256.4228515625,256.69326730119366,253.41927690151593,253.72833188091008,24694100
2021-06-23,256.19097900390625,257.69758479548426,255.37973199867943,256.88633779025747,19518700
2021-06-24,257.56243896484375,258.6827410747314,256.3841927348846,257.05057958881,21446900
2021-06-25,255.94960021972656,258.1032884096647,255.6985188395987,257.11820882661345,25611100
2021-06-28,259.5229797363281,259.69681210956895,256.80915517490627,257.07957091320475,19590000
2021-06-29,262.1112365722656,262.3526802370288,258.80830374324364,259.6678278637866,19937800
2021-06-30,261.6283874511719,262.07263560674545,260.3728920002913,261.4255829956221,21656500
2021-07-01,262.3044128417969,262.5361893370135,260.3728634533788,260.3825011586097,16725300
2021-07-02,268.1473083496094,268.485335349886,263.1735751181436,263.48263005971666,26458000
2021-07-06,268.1568908691406,269.80835664007884,264.9118739532863,268.5142226380421,31565600
2021-07-07,270.34930419921875,271.0833024012596,267.66445171709097,269.83744478808626,23260000
2021-07-08,267.92523193359375,269.1903944407324,265.46248874918336,267.4230102236361,24618600
2021-07-09,268.4273986816406,268.53361974213453,265.89707390763294,266.28337785876886,23916700
2021-07-12,267.82861328125,270.19474331558087,267.1139200511895,269.60563496956865,18931700
2021-07-13,271.3634338378906,273.1694281307899,267.89630558810615,268.02183156391163,26120100
2021-07-14,272.8410339355469,273.95166900294385,270.94809420573137,272.68650643884115,23113700
2021-07-15,271.4116516113281,272.8410087189218,270.2527102297004,272.3484542107645,22604200
2021-07-16,271.1412353515625,274.37658635189194,269.895377789731,272.4160649742224,26186800
2021-07-19,267.52923583984375,270.77422440288206,265.056855180452,269.3835065978364,32935600
2021-07-20,269.7602233886719,271.3537459092012,266.80495486751335,268.5143656479928,26259700
2021-07-21,271.76904296875,271.8849312376423,267.7997223936379,269.35460578979325,24364300
2021-07-22,276.3467712402344,276.61718696207936,273.7198630252672,274.1254718714831,23384100
2021-07-23,279.7559509277344,280.0649764107566,276.69443237275715,277.5346515878261,22768100
2021-07-26,279.1572570800781,279.77536723850807,276.82976522373576,279.1089801184384,23176100
2021-07-27,276.733154296875,279.6690888379956,273.2660258649899,279.5242284943731,33604100
2021-07-28,276.4241027832031,280.21959120020483,274.1158865438928,279.09928874001247,33566900
2021-07-29,276.6944274902344,278.74186496050413,276.2887891833402,276.443316658676,18168300
2021-07-30,275.1588439941406,276.8489495390509,274.193069397049,275.409954820777,20944800
2021-08-02,275.0719909667969,276.9552341796098,274.02893765754214,276.559262967125,16267400
2021-08-03,277.29327392578125,277.3995244867195,274.2800610691696,275.6514743426838,17879000
2021-08-04,276.7041015625,277.7471252056278,274.90774540592605,276.42401866440616,16191300
2021-08-05,279.6111145019531,279.7173650578754,276.3081811316384,277.0614843102284,13900200
2021-08-06,279.5531311035156,279.5917703432516,277.7761092260167,278.6356628397924,16589300
2021-08-09,278.4617919921875,281.57158754551716,277.9595997842777,279.8332049639728,16117600
2021-08-10,276.63653564453125,279.3503604705102,275.43898432576697,278.91575002193525,18616600
2021-08-11,277.1290588378906,278.7805253038503,276.0763384903963,277.3801402153559,13955900
2021-08-12,279.8912048339844,280.0457323456055,276.5399649505444,276.82004790742695,14561300
2021-08-13,282.8271484375,282.8754253869532,279.3986303062148,279.57249216508205,18249000
2021-08-16,284.5172119140625,284.7296835116026,280.09394760339165,283.15546614888757,22507600
2021-08-17,283.04925537109375,283.3872824337196,281.1177058396398,282.38289789800046,20075300
2021-08-18,281.3172912597656,285.2748692446949,280.8721630295269,282.584876135129,21813000
2021-08-19,287.16162109375,287.8389693688387,279.29486668933555,279.34323605347345,29850500
2021-08-20,294.5058898925781,295.93798337909834,288.4098733313422,290.0161319700058,40817600
2021-08-23,294.7865295410156,295.5122472550652,292.0771952203758,293.4318623806957,22830200
2021-08-24,292.82220458984375,295.75410247092947,292.2222827737738,295.1444949708828,18175800
2021-08-25,292.2320251464844,294.7284811462343,290.693507101477,294.4478620221924,20006100
2021-08-26,289.4065856933594,292.63844549546803,289.2711337228512,291.2450649242012,17666100
2021-08-27,290.0160827636719,291.1288437529358,287.21963700077373,289.3097070604587,22605700
2021-08-30,293.7608337402344,294.37044130921845,291.31274730875384,291.3708023601306,16348100
2021-08-31,292.1062316894531,294.6414009234125,291.7385299783542,294.5640040245376,26285300
2021-09-01,292.0578308105469,295.3090616023399,291.72884231587955,293.06416766628405,18983800
2021-09-02,291.3998718261719,293.538311938404,290.4612756544539,292.41589443055443,16285600
2021-09-03,291.3901672363281,292.80288933755895,290.53865379574177,291.2450000815937,14747900
2021-09-07,290.4612121582031,291.341753077698,288.5453365467867,291.26435619148464,17180400
2021-09-08,290.49029541015625,290.8773389745254,287.8390159882199,290.0742243166977,15046800
2021-09-09,287.62615966796875,292.35785397932347,287.38425373048517,291.0805835423222,19927000
2021-09-10,286.135986328125,290.20970322785337,285.81668351097755,288.7582677272122,19633400
2021-09-13,287.3744812011719,288.8743152780517,284.55869339622853,287.91634797502445,23652900
2021-09-14,290.0838623046875,291.6320658371256,288.44857619930013,289.86129826524393,21853400
2021-09-15,294.9510498046875,295.4348616325164,292.0481788377142,293.4415592642238,28356300
2021-09-16,295.3380432128906,295.4251257835696,291.0224507097095,293.92532118377784,19550800
2021-09-17,290.16131591796875,294.64141840030777,289.83232740155825,294.322115570405,41372500
2021-09-20,284.7715759277344,289.0484846659132,280.1463369138932,286.73585039423017,38278700
2021-09-21,285.2554016113281,287.90671013366995,284.54905534130063,286.116600717477,22364100
2021-09-22,288.91302490234375,290.49994168937883,284.9748195189621,287.1229449687735,26626300
